c15	2013	11	9	10	20	0.000
c15	2013	11	9	10	25	0.000
c15	2013	11	9	10	30	0.000
c15	2013	11	9	10	35	0.000
c15	2013	11	9	10	40	0.000
c15	2013	11	9	10	45	0.000
c15	2013	11	9	10	50	0.000
c15	2013	11	9	10	55	0.000
c15	2013	11	9	11	0	0.000
c15	2013	11	9	11	5	0.000
c15	2013	11	9	11	10	0.000
c15	2013	11	9	11	15	0.000
c15	2013	11	9	11	20	0.000
c15	2013	11	9	11	25	0.000
c15	2013	11	9	11	30	0.000
c15	2013	11	9	11	35	0.000
c15	2013	11	9	11	40	0.000
c15	2013	11	9	11	45	0.000
c15	2013	11	9	11	50	0.000
c15	2013	11	9	11	55	0.000
c15	2013	11	9	12	0	0.000
c15	2013	11	9	12	5	0.000
c15	2013	11	9	12	10	0.000
c15	2013	11	9	12	15	0.000
c15	2013	11	9	12	20	0.000
c15	2013	11	9	12	25	0.000
c15	2013	11	9	12	30	0.000
c15	2013	11	9	12	35	0.000
c15	2013	11	9	12	40	0.000
c15	2013	11	9	12	45	0.000
c15	2013	11	9	12	50	0.000
c15	2013	11	9	12	55	0.000
c15	2013	11	9	13	0	0.000
c15	2013	11	9	13	5	0.000
c15	2013	11	9	13	10	0.000
c15	2013	11	9	13	15	0.000
c15	2013	11	9	13	20	0.000
c15	2013	11	9	13	25	0.000
c15	2013	11	9	13	30	0.000
c15	2013	11	9	13	35	0.000
c15	2013	11	9	13	40	0.000
c15	2013	11	9	13	45	0.000
c15	2013	11	9	13	50	0.000
c15	2013	11	9	13	55	0.000
c15	2013	11	9	14	0	0.000
c15	2013	11	9	14	5	0.000
c15	2013	11	9	14	10	0.000
c15	2013	11	9	14	15	0.000
c15	2013	11	9	14	20	0.000
c15	2013	11	9	14	25	0.000
c15	2013	11	9	14	30	0.000
c15	2013	11	9	14	35	0.000
c15	2013	11	9	14	40	0.000
c15	2013	11	9	14	45	0.000
c15	2013	11	9	14	50	0.000
c15	2013	11	9	14	55	0.000
c15	2013	11	9	15	0	0.000
c15	2013	11	9	15	5	0.000
c15	2013	11	9	15	10	0.000
c15	2013	11	9	15	15	0.000
c15	2013	11	9	15	20	0.000
c15	2013	11	9	15	25	0.000
c15	2013	11	9	15	30	0.000
c15	2013	11	9	15	35	0.000
c15	2013	11	9	15	40	0.000
c15	2013	11	9	15	45	0.000
c15	2013	11	9	15	50	0.000
c15	2013	11	9	15	55	0.000
c15	2013	11	9	16	0	0.000
c15	2013	11	9	16	5	0.000
c15	2013	11	9	16	10	0.000
c15	2013	11	9	16	15	0.000
c15	2013	11	9	16	20	0.000
c15	2013	11	9	16	25	0.000
c15	2013	11	9	16	30	0.000
c15	2013	11	9	16	35	0.000
c15	2013	11	9	16	40	0.000
c15	2013	11	9	16	45	0.000
c15	2013	11	9	16	50	0.000
c15	2013	11	9	16	55	0.000
c15	2013	11	9	17	0	0.000
c15	2013	11	9	17	5	0.000
c15	2013	11	9	17	10	0.000
c15	2013	11	9	17	15	0.000
c15	2013	11	9	17	20	0.000
c15	2013	11	9	17	25	0.000
c15	2013	11	9	17	30	0.000
c15	2013	11	9	17	35	0.000
c15	2013	11	9	17	40	0.000
c15	2013	11	9	17	45	0.000
c15	2013	11	9	17	50	0.000
c15	2013	11	9	17	55	0.000
c15	2013	11	9	18	0	0.000
c15	2013	11	9	18	5	0.000
c15	2013	11	9	18	10	0.000
c15	2013	11	9	18	15	0.000
c15	2013	11	9	18	20	0.000
c15	2013	11	9	18	25	0.000
c15	2013	11	9	18	30	0.000
c15	2013	11	9	18	35	0.000
c15	2013	11	9	18	40	0.000
c15	2013	11	9	18	45	0.000
c15	2013	11	9	18	50	0.000
c15	2013	11	9	18	55	0.000
c15	2013	11	9	19	0	0.000
c15	2013	11	9	19	5	0.000
c15	2013	11	9	19	10	0.000
c15	2013	11	9	19	15	0.000
c15	2013	11	9	19	20	0.000
c15	2013	11	9	19	25	0.000
c15	2013	11	9	19	30	0.000
c15	2013	11	9	19	35	0.000
c15	2013	11	9	19	40	0.000
c15	2013	11	9	19	45	0.000
c15	2013	11	9	19	50	0.000
c15	2013	11	9	19	55	0.000
c15	2013	11	9	20	0	0.000
c15	2013	11	9	20	5	0.000
c15	2013	11	9	20	10	0.000
c15	2013	11	9	20	15	0.000
c15	2013	11	9	20	20	0.000
c15	2013	11	9	20	25	0.000
c15	2013	11	9	20	30	0.000
c15	2013	11	9	20	35	0.000
c15	2013	11	9	20	40	0.000
c15	2013	11	9	20	45	0.000
c15	2013	11	9	20	50	0.000
c15	2013	11	9	20	55	0.000
c15	2013	11	9	21	0	0.000
c15	2013	11	9	21	5	0.000
c15	2013	11	9	21	10	0.000
c15	2013	11	9	21	15	0.000
c15	2013	11	9	21	20	0.000
c15	2013	11	9	21	25	0.000
c15	2013	11	9	21	30	0.000
c15	2013	11	9	21	35	0.000
c15	2013	11	9	21	40	0.000
c15	2013	11	9	21	45	0.000
c15	2013	11	9	21	50	0.000
c15	2013	11	9	21	55	0.000
c15	2013	11	9	22	0	0.000
c15	2013	11	9	22	5	0.000
c15	2013	11	9	22	10	0.000
c15	2013	11	9	22	15	0.000
c15	2013	11	9	22	20	0.000
c15	2013	11	9	22	25	0.000
c15	2013	11	9	22	30	0.000
c15	2013	11	9	22	35	0.000
c15	2013	11	9	22	40	0.000
c15	2013	11	9	22	45	0.000
c15	2013	11	9	22	50	0.000
c15	2013	11	9	22	55	0.000
c15	2013	11	9	23	0	0.000
c15	2013	11	9	23	5	0.000
c15	2013	11	9	23	10	0.000
c15	2013	11	9	23	15	0.000
c15	2013	11	9	23	20	0.000
c15	2013	11	9	23	25	0.000
c15	2013	11	9	23	30	0.000
c15	2013	11	9	23	35	0.000
c15	2013	11	9	23	40	0.000
c15	2013	11	9	23	45	0.000
c15	2013	11	9	23	50	0.000
c15	2013	11	9	23	55	0.000
c15	2013	11	10	0	0	0.000
c15	2013	11	10	0	5	0.000
c15	2013	11	10	0	10	0.000
c15	2013	11	10	0	15	0.000
c15	2013	11	10	0	20	0.000
c15	2013	11	10	0	25	0.000
c15	2013	11	10	0	30	0.000
c15	2013	11	10	0	35	0.000
c15	2013	11	10	0	40	0.000
c15	2013	11	10	0	45	0.000
c15	2013	11	10	0	50	0.000
c15	2013	11	10	0	55	0.000
c15	2013	11	10	1	0	0.000
c15	2013	11	10	1	5	0.000
c15	2013	11	10	1	10	0.000
c15	2013	11	10	1	15	0.000
c15	2013	11	10	1	20	0.000
c15	2013	11	10	1	25	0.000
c15	2013	11	10	1	30	0.000
c15	2013	11	10	1	35	0.000
c15	2013	11	10	1	40	0.000
c15	2013	11	10	1	45	0.000
c15	2013	11	10	1	50	0.000
c15	2013	11	10	1	55	0.000
c15	2013	11	10	2	0	0.000
c15	2013	11	10	2	5	0.000
c15	2013	11	10	2	10	0.000
c15	2013	11	10	2	15	0.000
c15	2013	11	10	2	20	0.000
c15	2013	11	10	2	25	0.000
c15	2013	11	10	2	30	0.000
c15	2013	11	10	2	35	0.000
c15	2013	11	10	2	40	0.000
c15	2013	11	10	2	45	0.000
c15	2013	11	10	2	50	0.000
c15	2013	11	10	2	55	0.000
c15	2013	11	10	3	0	0.000
c15	2013	11	10	3	5	0.000
c15	2013	11	10	3	10	0.000
c15	2013	11	10	3	15	0.000
c15	2013	11	10	3	20	0.000
c15	2013	11	10	3	25	0.000
c15	2013	11	10	3	30	0.000
c15	2013	11	10	3	35	0.000
c15	2013	11	10	3	40	0.000
c15	2013	11	10	3	45	0.000
c15	2013	11	10	3	50	0.000
c15	2013	11	10	3	55	0.000
c15	2013	11	10	4	0	0.000
c15	2013	11	10	4	5	0.000
c15	2013	11	10	4	10	0.000
c15	2013	11	10	4	15	0.000
c15	2013	11	10	4	20	0.000
c15	2013	11	10	4	25	0.000
c15	2013	11	10	4	30	0.000
c15	2013	11	10	4	35	0.000
c15	2013	11	10	4	40	0.000
c15	2013	11	10	4	45	0.000
c15	2013	11	10	4	50	0.000
c15	2013	11	10	4	55	0.000
c15	2013	11	10	5	0	0.000
c15	2013	11	10	5	5	0.000
c15	2013	11	10	5	10	0.000
c15	2013	11	10	5	15	0.000
c15	2013	11	10	5	20	0.000
c15	2013	11	10	5	25	0.000
c15	2013	11	10	5	30	0.000
c15	2013	11	10	5	35	0.000
c15	2013	11	10	5	40	0.000
c15	2013	11	10	5	45	0.000
c15	2013	11	10	5	50	0.000
c15	2013	11	10	5	55	0.000
c15	2013	11	10	6	0	0.000
c15	2013	11	10	6	5	0.000
c15	2013	11	10	6	10	0.000
c15	2013	11	10	6	15	0.000
c15	2013	11	10	6	20	0.000
c15	2013	11	10	6	25	0.000
c15	2013	11	10	6	30	0.000
c15	2013	11	10	6	35	0.000
c15	2013	11	10	6	40	0.000
c15	2013	11	10	6	45	0.000
c15	2013	11	10	6	50	0.000
c15	2013	11	10	6	55	0.000
c15	2013	11	10	7	0	0.000
c15	2013	11	10	7	5	0.000
c15	2013	11	10	7	10	0.000
c15	2013	11	10	7	15	0.000
c15	2013	11	10	7	20	0.000
c15	2013	11	10	7	25	0.000
c15	2013	11	10	7	30	0.000
c15	2013	11	10	7	35	0.000
c15	2013	11	10	7	40	0.000
c15	2013	11	10	7	45	0.000
c15	2013	11	10	7	50	0.000
c15	2013	11	10	7	55	0.000
c15	2013	11	10	8	0	0.000
c15	2013	11	10	8	5	0.000
c15	2013	11	10	8	10	0.000
c15	2013	11	10	8	15	0.000
c15	2013	11	10	8	20	0.000
c15	2013	11	10	8	25	0.000
c15	2013	11	10	8	30	0.000
c15	2013	11	10	8	35	0.000
c15	2013	11	10	8	40	0.000
c15	2013	11	10	8	45	0.000
c15	2013	11	10	8	50	0.000
c15	2013	11	10	8	55	0.000
c15	2013	11	10	9	0	0.000
c15	2013	11	10	9	5	0.000
c15	2013	11	10	9	10	0.000
c15	2013	11	10	9	15	0.000
c15	2013	11	10	9	20	0.000
c15	2013	11	10	9	25	0.000
c15	2013	11	10	9	30	0.000
c15	2013	11	10	9	35	0.000
c15	2013	11	10	9	40	0.000
c15	2013	11	10	9	45	0.000
c15	2013	11	10	9	50	0.000
c15	2013	11	10	9	55	0.000
c15	2013	11	10	10	0	0.000
c15	2013	11	10	10	5	0.000
c15	2013	11	10	10	10	0.000
c15	2013	11	10	10	15	0.000
c15	2013	11	10	10	20	0.000
c15	2013	11	10	10	25	0.000
c15	2013	11	10	10	30	0.000
c15	2013	11	10	10	35	0.000
c15	2013	11	10	10	40	0.000
c15	2013	11	10	10	45	0.000
c15	2013	11	10	10	50	0.000
c15	2013	11	10	10	55	0.000
c15	2013	11	10	11	0	0.000
c15	2013	11	10	11	5	0.000
c15	2013	11	10	11	10	0.000
c15	2013	11	10	11	15	0.000
c15	2013	11	10	11	20	0.000
c15	2013	11	10	11	25	0.000
c15	2013	11	10	11	30	0.000
c15	2013	11	10	11	35	0.000
c15	2013	11	10	11	40	0.000
c15	2013	11	10	11	45	0.000
c15	2013	11	10	11	50	0.000
c15	2013	11	10	11	55	0.000
c15	2013	11	10	12	0	0.000
c15	2013	11	10	12	5	0.000
c15	2013	11	10	12	10	0.000
c15	2013	11	10	12	15	0.000
c15	2013	11	10	12	20	0.000
c15	2013	11	10	12	25	0.000
c15	2013	11	10	12	30	0.000
c15	2013	11	10	12	35	0.000
c15	2013	11	10	12	40	0.000
c15	2013	11	10	12	45	0.000
c15	2013	11	10	12	50	0.000
c15	2013	11	10	12	55	0.000
c15	2013	11	10	13	0	0.000
c15	2013	11	10	13	5	0.000
c15	2013	11	10	13	10	0.000
c15	2013	11	10	13	15	0.000
c15	2013	11	10	13	20	0.016
c15	2013	11	10	13	25	0.050
c15	2013	11	10	13	30	0.016
c15	2013	11	10	13	35	0.049
c15	2013	11	10	13	40	0.447
c15	2013	11	10	13	45	0.647
c15	2013	11	10	13	50	0.780
c15	2013	11	10	13	55	0.583
c15	2013	11	10	14	0	0.235
c15	2013	11	10	14	5	1.625
c15	2013	11	10	14	10	1.666
c15	2013	11	10	14	15	0.383
c15	2013	11	10	14	20	0.870
c15	2013	11	10	14	25	1.634
c15	2013	11	10	14	30	0.729
c15	2013	11	10	14	35	0.366
c15	2013	11	10	14	40	0.000
c15	2013	11	10	14	45	0.132
c15	2013	11	10	14	50	0.000
c15	2013	11	10	14	55	0.000
c15	2013	11	10	15	0	0.132
c15	2013	11	10	15	5	0.000
c15	2013	11	10	15	10	0.000
c15	2013	11	10	15	15	0.000
c15	2013	11	10	15	20	0.000
c15	2013	11	10	15	25	0.000
c15	2013	11	10	15	30	0.000
c15	2013	11	10	15	35	0.000
c15	2013	11	10	15	40	0.000
c15	2013	11	10	15	45	0.000
c15	2013	11	10	15	50	0.000
c15	2013	11	10	15	55	0.000
c15	2013	11	10	16	0	0.000
c15	2013	11	10	16	5	0.000
c15	2013	11	10	16	10	0.000
c15	2013	11	10	16	15	0.000
c15	2013	11	10	16	20	0.000
c15	2013	11	10	16	25	0.000
c15	2013	11	10	16	30	0.000
c15	2013	11	10	16	35	0.000
c15	2013	11	10	16	40	0.000
c15	2013	11	10	16	45	0.000
c15	2013	11	10	16	50	0.000
c15	2013	11	10	16	55	0.017
c15	2013	11	10	17	0	0.000
c15	2013	11	10	17	5	0.000
c15	2013	11	10	17	10	0.000
c15	2013	11	10	17	15	0.000
c15	2013	11	10	17	20	0.000
c15	2013	11	10	17	25	0.000
c15	2013	11	10	17	30	0.000
c15	2013	11	10	17	35	0.000
c15	2013	11	10	17	40	0.000
c15	2013	11	10	17	45	0.000
c15	2013	11	10	17	50	0.000
c15	2013	11	10	17	55	0.000
c15	2013	11	10	18	0	0.000
c15	2013	11	10	18	5	0.000
c15	2013	11	10	18	10	0.000
c15	2013	11	10	18	15	0.000
c15	2013	11	10	18	20	0.000
c15	2013	11	10	18	25	0.000
c15	2013	11	10	18	30	0.000
c15	2013	11	10	18	35	0.000
c15	2013	11	10	18	40	0.000
c15	2013	11	10	18	45	0.000
c15	2013	11	10	18	50	0.000
c15	2013	11	10	18	55	0.000
c15	2013	11	10	19	0	0.000
c15	2013	11	10	19	5	0.000
c15	2013	11	10	19	10	0.000
c15	2013	11	10	19	15	0.000
c15	2013	11	10	19	20	0.000
c15	2013	11	10	19	25	0.000
c15	2013	11	10	19	30	0.000
c15	2013	11	10	19	35	0.000
c15	2013	11	10	19	40	0.000
c15	2013	11	10	19	45	0.034
c15	2013	11	10	19	50	0.000
c15	2013	11	10	19	55	0.034
c15	2013	11	10	20	0	0.034
c15	2013	11	10	20	5	0.000
c15	2013	11	10	20	10	0.034
c15	2013	11	10	20	15	0.000
c15	2013	11	10	20	20	0.000
c15	2013	11	10	20	25	0.148
c15	2013	11	10	20	30	0.000
c15	2013	11	10	20	35	0.000
c15	2013	11	10	20	40	0.166
c15	2013	11	10	20	45	0.000
c15	2013	11	10	20	50	0.000
c15	2013	11	10	20	55	0.000
c15	2013	11	10	21	0	0.000
c15	2013	11	10	21	5	0.000
c15	2013	11	10	21	10	0.000
c15	2013	11	10	21	15	0.000
c15	2013	11	10	21	20	0.000
c15	2013	11	10	21	25	0.000
c15	2013	11	10	21	30	0.000
c15	2013	11	10	21	35	0.000
c15	2013	11	10	21	40	0.017
c15	2013	11	10	21	45	0.000
c15	2013	11	10	21	50	0.016
c15	2013	11	10	21	55	0.017
c15	2013	11	10	22	0	0.118
c15	2013	11	10	22	5	0.000
c15	2013	11	10	22	10	0.183
c15	2013	11	10	22	15	0.050
c15	2013	11	10	22	20	0.132
c15	2013	11	10	22	25	0.000
c15	2013	11	10	22	30	0.200
c15	2013	11	10	22	35	0.000
c15	2013	11	10	22	40	0.000
c15	2013	11	10	22	45	0.132
c15	2013	11	10	22	50	0.000
c15	2013	11	10	22	55	0.000
c15	2013	11	10	23	0	0.000
c15	2013	11	10	23	5	0.000
c15	2013	11	10	23	10	0.000
c15	2013	11	10	23	15	0.000
c15	2013	11	10	23	20	0.000
c15	2013	11	10	23	25	0.000
c15	2013	11	10	23	30	0.016
c15	2013	11	10	23	35	0.068
c15	2013	11	10	23	40	0.000
c15	2013	11	10	23	45	0.132
c15	2013	11	10	23	50	0.000
c15	2013	11	10	23	55	0.000
c15	2013	11	11	0	0	0.000
c15	2013	11	11	0	5	0.000
c15	2013	11	11	0	10	0.000
c15	2013	11	11	0	15	0.000
c15	2013	11	11	0	20	0.000
c15	2013	11	11	0	25	0.000
c15	2013	11	11	0	30	0.000
c15	2013	11	11	0	35	0.000
c15	2013	11	11	0	40	0.000
c15	2013	11	11	0	45	0.000
c15	2013	11	11	0	50	0.000
c15	2013	11	11	0	55	0.000
c15	2013	11	11	1	0	0.000
c15	2013	11	11	1	5	0.000
c15	2013	11	11	1	10	0.000
c15	2013	11	11	1	15	0.000
c15	2013	11	11	1	20	0.000
c15	2013	11	11	1	25	0.000
c15	2013	11	11	1	30	0.000
c15	2013	11	11	1	35	0.000
c15	2013	11	11	1	40	0.000
c15	2013	11	11	1	45	0.000
c15	2013	11	11	1	50	0.000
c15	2013	11	11	1	55	0.000
c15	2013	11	11	2	0	0.000
c15	2013	11	11	2	5	0.000
c15	2013	11	11	2	10	0.000
c15	2013	11	11	2	15	0.000
c15	2013	11	11	2	20	0.000
c15	2013	11	11	2	25	0.000
c15	2013	11	11	2	30	0.000
c15	2013	11	11	2	35	0.000
c15	2013	11	11	2	40	0.000
c15	2013	11	11	2	45	0.000
c15	2013	11	11	2	50	0.000
c15	2013	11	11	2	55	0.000
c15	2013	11	11	3	0	0.000
c15	2013	11	11	3	5	0.000
c15	2013	11	11	3	10	0.000
c15	2013	11	11	3	15	0.000
c15	2013	11	11	3	20	0.000
c15	2013	11	11	3	25	0.000
c15	2013	11	11	3	30	0.000
c15	2013	11	11	3	35	0.000
c15	2013	11	11	3	40	0.000
c15	2013	11	11	3	45	0.000
c15	2013	11	11	3	50	0.000
c15	2013	11	11	3	55	0.000
c15	2013	11	11	4	0	0.000
c15	2013	11	11	4	5	0.000
c15	2013	11	11	4	10	0.000
c15	2013	11	11	4	15	0.000
c15	2013	11	11	4	20	0.000
c15	2013	11	11	4	25	0.000
c15	2013	11	11	4	30	0.000
c15	2013	11	11	4	35	0.000
c15	2013	11	11	4	40	0.000
c15	2013	11	11	4	45	0.000
c15	2013	11	11	4	50	0.000
c15	2013	11	11	4	55	0.000
c15	2013	11	11	5	0	0.000
c15	2013	11	11	5	5	0.000
c15	2013	11	11	5	10	0.000
c15	2013	11	11	5	15	0.000
c15	2013	11	11	5	20	0.000
c15	2013	11	11	5	25	0.000
c15	2013	11	11	5	30	0.000
c15	2013	11	11	5	35	0.000
c15	2013	11	11	5	40	0.000
c15	2013	11	11	5	45	0.000
c15	2013	11	11	5	50	0.000
c15	2013	11	11	5	55	0.000
c15	2013	11	11	6	0	0.000
c15	2013	11	11	6	5	0.000
c15	2013	11	11	6	10	0.000
c15	2013	11	11	6	15	0.000
c15	2013	11	11	6	20	0.000
c15	2013	11	11	6	25	0.000
c15	2013	11	11	6	30	0.000
c15	2013	11	11	6	35	0.000
c15	2013	11	11	6	40	0.000
c15	2013	11	11	6	45	0.000
c15	2013	11	11	6	50	0.000
c15	2013	11	11	6	55	0.000
c15	2013	11	11	7	0	0.000
c15	2013	11	11	7	5	0.000
c15	2013	11	11	7	10	0.000
c15	2013	11	11	7	15	0.000
c15	2013	11	11	7	20	0.000
c15	2013	11	11	7	25	0.000
c15	2013	11	11	7	30	0.000
c15	2013	11	11	7	35	0.000
c15	2013	11	11	7	40	0.000
c15	2013	11	11	7	45	0.000
c15	2013	11	11	7	50	0.000
c15	2013	11	11	7	55	0.000
c15	2013	11	11	8	0	0.000
c15	2013	11	11	8	5	0.000
c15	2013	11	11	8	10	0.000
c15	2013	11	11	8	15	0.000
c15	2013	11	11	8	20	0.000
c15	2013	11	11	8	25	0.000
c15	2013	11	11	8	30	0.000
c15	2013	11	11	8	35	0.000
c15	2013	11	11	8	40	0.000
c15	2013	11	11	8	45	0.000
c15	2013	11	11	8	50	0.000
c15	2013	11	11	8	55	0.000
c15	2013	11	11	9	0	0.000
c15	2013	11	11	9	5	0.000
c15	2013	11	11	9	10	0.000
c15	2013	11	11	9	15	0.000
c15	2013	11	11	9	20	0.000
c15	2013	11	11	9	25	0.000
c15	2013	11	11	9	30	0.000
c15	2013	11	11	9	35	0.000
c15	2013	11	11	9	40	0.000
c15	2013	11	11	9	45	0.000
c15	2013	11	11	9	50	0.000
c15	2013	11	11	9	55	0.000
c15	2013	11	11	10	0	0.000
c15	2013	11	11	10	5	0.000
c15	2013	11	11	10	10	0.000
c15	2013	11	11	10	15	0.000
c15	2013	11	11	10	20	0.000
c15	2013	11	11	10	25	0.000
c15	2013	11	11	10	30	0.000
c15	2013	11	11	10	35	0.000
c15	2013	11	11	10	40	0.000
c15	2013	11	11	10	45	0.000
c15	2013	11	11	10	50	0.000
c15	2013	11	11	10	55	0.000
c15	2013	11	11	11	0	0.000
c15	2013	11	11	11	5	0.000
c15	2013	11	11	11	10	0.000
c15	2013	11	11	11	15	0.000
c15	2013	11	11	11	20	0.000
c15	2013	11	11	11	25	0.000
c15	2013	11	11	11	30	0.000
c15	2013	11	11	11	35	0.000
c15	2013	11	11	11	40	0.000
c15	2013	11	11	11	45	0.000
c15	2013	11	11	11	50	0.000
c15	2013	11	11	11	55	0.000
c15	2013	11	11	12	0	0.000
c15	2013	11	11	12	5	0.000
c15	2013	11	11	12	10	0.000
c15	2013	11	11	12	15	0.000
c15	2013	11	11	12	20	0.000
c15	2013	11	11	12	25	0.000
c15	2013	11	11	12	30	0.000
c15	2013	11	11	12	35	0.000
c15	2013	11	11	12	40	0.000
c15	2013	11	11	12	45	0.000
c15	2013	11	11	12	50	0.000
c15	2013	11	11	12	55	0.000
c15	2013	11	11	13	0	0.000
c15	2013	11	11	13	5	0.000
c15	2013	11	11	13	10	0.000
c15	2013	11	11	13	15	0.000
c15	2013	11	11	13	20	0.000
c15	2013	11	11	13	25	0.000
c15	2013	11	11	13	30	0.000
c15	2013	11	11	13	35	0.000
c15	2013	11	11	13	40	0.000
c15	2013	11	11	13	45	0.000
c15	2013	11	11	13	50	0.000
c15	2013	11	11	13	55	0.000
c15	2013	11	11	14	0	0.000
c15	2013	11	11	14	5	0.000
c15	2013	11	11	14	10	0.000
c15	2013	11	11	14	15	0.000
c15	2013	11	11	14	20	0.000
c15	2013	11	11	14	25	0.000
c15	2013	11	11	14	30	0.000
c15	2013	11	11	14	35	0.000
c15	2013	11	11	14	40	0.000
c15	2013	11	11	14	45	0.000
c15	2013	11	11	14	50	0.000
c15	2013	11	11	14	55	0.000
c15	2013	11	11	15	0	0.000
c15	2013	11	11	15	5	0.000
c15	2013	11	11	15	10	0.000
c15	2013	11	11	15	15	0.000
c15	2013	11	11	15	20	0.000
c15	2013	11	11	15	25	0.000
c15	2013	11	11	15	30	0.000
c15	2013	11	11	15	35	0.000
c15	2013	11	11	15	40	0.000
c15	2013	11	11	15	45	0.000
c15	2013	11	11	15	50	0.000
c15	2013	11	11	15	55	0.000
c15	2013	11	11	16	0	0.000
c15	2013	11	11	16	5	0.000
c15	2013	11	11	16	10	0.000
c15	2013	11	11	16	15	0.000
c15	2013	11	11	16	20	0.000
c15	2013	11	11	16	25	0.000
c15	2013	11	11	16	30	0.000
c15	2013	11	11	16	35	0.000
c15	2013	11	11	16	40	0.000
c15	2013	11	11	16	45	0.000
c15	2013	11	11	16	50	0.000
c15	2013	11	11	16	55	0.000
c15	2013	11	11	17	0	0.000
c15	2013	11	11	17	5	0.000
c15	2013	11	11	17	10	0.000
c15	2013	11	11	17	15	0.000
c15	2013	11	11	17	20	0.000
c15	2013	11	11	17	25	0.000
c15	2013	11	11	17	30	0.000
c15	2013	11	11	17	35	0.000
c15	2013	11	11	17	40	0.000
c15	2013	11	11	17	45	0.000
c15	2013	11	11	17	50	0.000
c15	2013	11	11	17	55	0.000
c15	2013	11	11	18	0	0.000
c15	2013	11	11	18	5	0.000
c15	2013	11	11	18	10	0.000
c15	2013	11	11	18	15	0.000
c15	2013	11	11	18	20	0.000
c15	2013	11	11	18	25	0.000
c15	2013	11	11	18	30	0.000
c15	2013	11	11	18	35	0.000
c15	2013	11	11	18	40	0.000
c15	2013	11	11	18	45	0.000
c15	2013	11	11	18	50	0.000
c15	2013	11	11	18	55	0.000
c15	2013	11	11	19	0	0.000
c15	2013	11	11	19	5	0.000
c15	2013	11	11	19	10	0.000
c15	2013	11	11	19	15	0.000
c15	2013	11	11	19	20	0.000
c15	2013	11	11	19	25	0.000
c15	2013	11	11	19	30	0.000
c15	2013	11	11	19	35	0.000
c15	2013	11	11	19	40	0.000
c15	2013	11	11	19	45	0.000
c15	2013	11	11	19	50	0.000
c15	2013	11	11	19	55	0.000
c15	2013	11	11	20	0	0.000
c15	2013	11	11	20	5	0.000
c15	2013	11	11	20	10	0.000
c15	2013	11	11	20	15	0.000
c15	2013	11	11	20	20	0.000
c15	2013	11	11	20	25	0.000
c15	2013	11	11	20	30	0.000
c15	2013	11	11	20	35	0.000
c15	2013	11	11	20	40	0.000
c15	2013	11	11	20	45	0.000
c15	2013	11	11	20	50	0.000
c15	2013	11	11	20	55	0.000
c15	2013	11	11	21	0	0.000
c15	2013	11	11	21	5	0.000
c15	2013	11	11	21	10	0.000
c15	2013	11	11	21	15	0.000
c15	2013	11	11	21	20	0.000
c15	2013	11	11	21	25	0.000
c15	2013	11	11	21	30	0.000
c15	2013	11	11	21	35	0.000
c15	2013	11	11	21	40	0.000
c15	2013	11	11	21	45	0.000
c15	2013	11	11	21	50	0.000
c15	2013	11	11	21	55	0.000
c15	2013	11	11	22	0	0.000
c15	2013	11	11	22	5	0.000
c15	2013	11	11	22	10	0.000
c15	2013	11	11	22	15	0.000
c15	2013	11	11	22	20	0.000
c15	2013	11	11	22	25	0.000
c15	2013	11	11	22	30	0.000
c15	2013	11	11	22	35	0.000
c15	2013	11	11	22	40	0.000
c15	2013	11	11	22	45	0.000
c15	2013	11	11	22	50	0.000
c15	2013	11	11	22	55	0.000
c15	2013	11	11	23	0	0.000
c15	2013	11	11	23	5	0.000
c15	2013	11	11	23	10	0.000
c15	2013	11	11	23	15	0.000
c15	2013	11	11	23	20	0.000
c15	2013	11	11	23	25	0.000
c15	2013	11	11	23	30	0.000
c15	2013	11	11	23	35	0.000
c15	2013	11	11	23	40	0.000
c15	2013	11	11	23	45	0.000
c15	2013	11	11	23	50	0.000
c15	2013	11	11	23	55	0.000
c15	2013	11	12	0	0	0.000
c15	2013	11	12	0	5	0.000
c15	2013	11	12	0	10	0.000
c15	2013	11	12	0	15	0.000
c15	2013	11	12	0	20	0.000
c15	2013	11	12	0	25	0.000
c15	2013	11	12	0	30	0.000
c15	2013	11	12	0	35	0.000
c15	2013	11	12	0	40	0.000
c15	2013	11	12	0	45	0.000
c15	2013	11	12	0	50	0.000
c15	2013	11	12	0	55	0.000
c15	2013	11	12	1	0	0.000
c15	2013	11	12	1	5	0.000
c15	2013	11	12	1	10	0.000
c15	2013	11	12	1	15	0.000
c15	2013	11	12	1	20	0.000
c15	2013	11	12	1	25	0.000
c15	2013	11	12	1	30	0.000
c15	2013	11	12	1	35	0.000
c15	2013	11	12	1	40	0.000
c15	2013	11	12	1	45	0.000
c15	2013	11	12	1	50	0.000
c15	2013	11	12	1	55	0.000
c15	2013	11	12	2	0	0.000
c15	2013	11	12	2	5	0.000
c15	2013	11	12	2	10	0.000
c15	2013	11	12	2	15	0.000
c15	2013	11	12	2	20	0.000
c15	2013	11	12	2	25	0.000
c15	2013	11	12	2	30	0.000
c15	2013	11	12	2	35	0.000
c15	2013	11	12	2	40	0.000
c15	2013	11	12	2	45	0.000
c15	2013	11	12	2	50	0.000
c15	2013	11	12	2	55	0.000
c15	2013	11	12	3	0	0.000
